지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2)
188,성산,2019-09-20 03:00,22.3,,4.9,90,53,1012.4,1014.8,,
188,성산,2019-09-20 04:00,22.1,,4.8,90,59,1011.9,1014.3,,
188,성산,2019-09-20 05:00,22,,4.8,70,62,1011.9,1014.3,,
188,성산,2019-09-20 06:00,21.8,,4.3,70,63,1012,1014.4,,
188,성산,2019-09-20 07:00,22.1,,4.7,90,62,1012.3,1014.7,0,
188,성산,2019-09-20 08:00,23,,4.8,90,63,1012.3,1014.6,.8,
188,성산,2019-09-20 09:00,23.4,,5.5,90,64,1012.5,1014.8,1,
188,성산,2019-09-20 10:00,24.9,,5,90,59,1012.4,1014.7,.9,
188,성산,2019-09-20 11:00,24.9,,4.7,90,62,1012.2,1014.5,1,
188,성산,2019-09-20 12:00,25.5,,5.8,90,59,1011.9,1014.2,.9,
188,성산,2019-09-20 13:00,25.5,,5.7,90,62,1011.4,1013.7,1,
188,성산,2019-09-20 14:00,24.5,,5.1,90,65,1010.9,1013.2,.6,
188,성산,2019-09-20 15:00,24.6,,5.6,90,66,1010.9,1013.2,.1,
188,성산,2019-09-20 16:00,24.5,,5.5,90,65,1010.8,1013.1,.1,
188,성산,2019-09-20 17:00,24.2,,5,90,65,1011.2,1013.5,0,
188,성산,2019-09-20 18:00,24,,6.1,90,66,1011.6,1013.9,0,
188,성산,2019-09-20 19:00,23.9,,6.1,90,66,1011.7,1014,0,
188,성산,2019-09-20 20:00,22.3,0,5.9,110,83,1012.4,1014.8,,
188,성산,2019-09-20 21:00,22.7,0,3.9,110,72,1012.7,1015,,
188,성산,2019-09-20 22:00,21.9,0,6.5,140,84,1012.6,1015,,
188,성산,2019-09-20 23:00,20.8,1.1,7.3,110,88,1012.8,1015.2,,
188,성산,2019-09-21 00:00,20.8,.1,5.1,90,77,1012.9,1015.3,,
188,성산,2019-09-21 01:00,21.4,,5.5,90,74,1012.7,1015.1,,
188,성산,2019-09-21 02:00,20.9,0,5.3,90,81,1012.7,1015.1,,
188,성산,2019-09-21 03:00,21.5,.1,5.3,90,75,1011.8,1014.2,,
188,성산,2019-09-21 04:00,21.4,.2,6,90,73,1011.5,1013.9,,
188,성산,2019-09-21 05:00,21.6,.2,7.4,90,71,1011.3,1013.7,,
188,성산,2019-09-21 06:00,21.8,0,7.1,90,75,1011.7,1014.1,,
188,성산,2019-09-21 07:00,21.4,.1,6.9,90,77,1011.9,1014.3,0,
188,성산,2019-09-21 08:00,20.8,1.1,7.6,90,82,1012.1,1014.5,0,
188,성산,2019-09-21 09:00,20.3,3.3,6.7,90,86,1011.8,1014.2,0,
188,성산,2019-09-21 10:00,21.6,.5,7.9,90,81,1010.9,1013.3,0,
188,성산,2019-09-21 11:00,20.3,.5,7.4,90,81,1011,1013.4,0,
188,성산,2019-09-21 12:00,19.7,22.3,6,70,90,1010.6,1013,0,
188,성산,2019-09-21 13:00,20.3,7,6.5,70,91,1009.8,1012.2,0,
188,성산,2019-09-21 14:00,20.7,6.9,6.3,70,92,1008.5,1010.9,0,
188,성산,2019-09-21 15:00,20.5,10.9,8.2,70,93,1007.4,1009.8,0,
188,성산,2019-09-21 16:00,20,23.5,6.9,50,93,1007.7,1010.1,0,
188,성산,2019-09-21 17:00,21.3,20.4,6.8,90,94,1007.8,1010.2,0,
188,성산,2019-09-21 18:00,21.1,9.2,7.6,90,94,1008,1010.4,0,
188,성산,2019-09-21 19:00,21.9,15.8,7,90,94,1007.9,1010.2,0,
188,성산,2019-09-21 20:00,22.1,3.8,7.9,110,93,1007.9,1010.2,,
188,성산,2019-09-21 21:00,22.3,8.6,8.2,110,94,1007.3,1009.6,,
188,성산,2019-09-21 22:00,22.4,5.9,8.7,110,93,1006.8,1009.1,,
188,성산,2019-09-21 23:00,21.9,4.6,8.3,90,93,1006.3,1008.6,,
188,성산,2019-09-22 00:00,22.2,6.6,8.9,90,93,1005.5,1007.8,,
188,성산,2019-09-22 01:00,22.2,5.2,8.3,110,93,1004.7,1007,,
188,성산,2019-09-22 02:00,21.8,6.3,8.9,90,93,1003.1,1005.4,,
188,성산,2019-09-22 03:00,21.4,12.7,9.6,90,94,1001.6,1003.9,,
188,성산,2019-09-22 04:00,21.2,13.6,9.1,90,94,1000.3,1002.6,,
188,성산,2019-09-22 05:00,21.3,5.8,10.6,90,93,1000,1002.3,,
188,성산,2019-09-22 06:00,21.4,3.1,12.4,90,92,999.1,1001.4,,
188,성산,2019-09-22 07:00,21.2,6.6,10.9,90,93,998.2,1000.5,0,
188,성산,2019-09-22 08:00,21.2,6.5,10.2,90,93,997.7,1000,0,
188,성산,2019-09-22 09:00,21.5,5,9.7,90,93,997.1,999.4,0,
188,성산,2019-09-22 10:00,21.3,5.6,10.8,90,93,996.5,998.8,0,
188,성산,2019-09-22 11:00,21,5.3,11.4,70,92,994.7,997,0,
188,성산,2019-09-22 12:00,20.7,8.8,11.9,70,92,992.5,994.8,0,
188,성산,2019-09-22 13:00,20.3,14.1,12.5,70,92,990.7,993,0,
188,성산,2019-09-22 14:00,19.9,18.7,15.9,50,91,989.1,991.4,0,
188,성산,2019-09-22 15:00,19.8,22,14.2,50,92,988.8,991.1,0,
188,성산,2019-09-22 16:00,19.7,8.8,14.1,50,90,988.9,991.2,0,
188,성산,2019-09-22 17:00,20,.8,7.9,50,88,992,994.3,0,
188,성산,2019-09-22 18:00,20.7,.1,8.9,50,78,994.2,996.5,0,
188,성산,2019-09-22 19:00,21.2,0,5.9,50,73,997.3,999.6,0,
188,성산,2019-09-22 20:00,19.1,2.6,3.3,50,89,999.6,1001.9,,
188,성산,2019-09-22 21:00,19,.4,4.9,50,86,1000.1,1002.4,,
188,성산,2019-09-22 22:00,19.9,,5.9,50,77,1000.9,1003.2,,
188,성산,2019-09-22 23:00,20.2,,6.5,50,77,1002.9,1005.3,,
188,성산,2019-09-23 00:00,19.7,,4.7,50,81,1004.2,1006.5,,
188,성산,2019-09-23 01:00,19.6,,4.7,50,82,1005.1,1007.4,,
188,성산,2019-09-23 02:00,19.3,,3.2,50,83,1005.7,1008.1,,
188,성산,2019-09-23 03:00,19.3,,1.8,50,83,1006.1,1008.5,,
188,성산,2019-09-23 04:00,19.4,,1.9,50,83,1006.7,1009.1,,
188,성산,2019-09-23 05:00,19.2,,1.6,50,84,1007.4,1009.8,,
188,성산,2019-09-23 06:00,19.3,,2.5,50,83,1008.1,1010.5,,
188,성산,2019-09-23 07:00,19.1,,1.6,50,87,1009.2,1011.6,0,
188,성산,2019-09-23 08:00,19.9,,2.1,50,82,1010.1,1012.5,0,
188,성산,2019-09-23 09:00,20.1,,1.7,50,86,1011,1013.4,0,
188,성산,2019-09-23 10:00,20.2,,2.7,50,84,1011.9,1014.3,0,
188,성산,2019-09-23 11:00,20.4,0,2.3,50,83,1012.1,1014.5,0,
188,성산,2019-09-23 12:00,21.4,,2.1,360,79,1012.2,1014.6,0,
188,성산,2019-09-23 13:00,21.9,,2.2,20,74,1011.9,1014.3,.1,
188,성산,2019-09-23 14:00,22.3,,3,360,75,1011.9,1014.2,.1,
188,성산,2019-09-23 15:00,22.5,,3.1,360,66,1012,1014.3,.5,
188,성산,2019-09-23 16:00,22.1,,3.6,360,64,1012.1,1014.5,1,
188,성산,2019-09-23 17:00,21.8,,2.9,360,65,1012.7,1015.1,.4,
188,성산,2019-09-23 18:00,21,,3.5,,71,1013.2,1015.6,.9,
188,성산,2019-09-23 19:00,19.9,,3.6,,73,1013.7,1016.1,.2,
188,성산,2019-09-23 20:00,19.5,,3.6,,72,1014.3,1016.7,,
188,성산,2019-09-23 21:00,19,,3.3,,73,1014.8,1017.2,,
188,성산,2019-09-23 22:00,18.5,,3.1,,73,1014.8,1017.2,,
188,성산,2019-09-23 23:00,18.3,,3.5,,75,1015.1,1017.5,,
188,성산,2019-09-24 00:00,17.6,,4.4,,76,1014.8,1017.2,,
188,성산,2019-09-24 01:00,17.6,,,,79,1014.7,1017.1,,
188,성산,2019-09-24 02:00,17.8,,,,80,1014.7,1017.1,,
188,성산,2019-09-24 03:00,17.1,,,,81,1014.7,1017.1,,
188,성산,2019-09-24 04:00,17.4,,,,79,1014.9,1017.3,,
188,성산,2019-09-24 05:00,16,,,,85,1015.2,1017.6,,
188,성산,2019-09-24 06:00,16.8,,,,84,1015.7,1018.1,,
188,성산,2019-09-24 07:00,16,,,,91,1016,1018.4,.3,
188,성산,2019-09-24 08:00,19.9,,,,76,1016.4,1018.8,1,
188,성산,2019-09-24 09:00,21.3,,,,69,1016.9,1019.3,1,
188,성산,2019-09-24 10:00,22.4,,,,64,1017.1,1019.5,1,
188,성산,2019-09-24 11:00,23,,,,54,1016.8,1019.2,1,
188,성산,2019-09-24 12:00,23.7,,,,49,1016.4,1018.7,1,
188,성산,2019-09-24 13:00,23.8,,,,50,1015.7,1018,1,
188,성산,2019-09-24 14:00,23.3,,,,56,1015.5,1017.8,1,
188,성산,2019-09-24 15:00,22,,,,58,1015.6,1018,.4,
188,성산,2019-09-24 16:00,22.7,,,,57,1015.6,1018,.5,
188,성산,2019-09-24 17:00,22.6,,,,51,1015.9,1018.3,1,
188,성산,2019-09-24 18:00,20.9,,,,60,1016.1,1018.5,1,
188,성산,2019-09-24 19:00,18.6,,,,67,1016.3,1018.7,.2,
188,성산,2019-09-24 20:00,17.7,,,,69,1017.2,1019.6,,
188,성산,2019-09-24 21:00,17.4,,,,70,1017.2,1019.6,,
188,성산,2019-09-24 22:00,17.4,,,,73,1017.5,1019.9,,
188,성산,2019-09-24 23:00,17.3,,,,76,1017.6,1020,,
188,성산,2019-09-25 00:00,17.6,,,,77,1017.4,1019.8,,
188,성산,2019-09-25 01:00,17.7,,,,78,1017.4,1019.8,,
188,성산,2019-09-25 02:00,17.4,,,,80,1017.2,1019.6,,
188,성산,2019-09-25 03:00,17.7,,,,83,1017.4,1019.8,,
188,성산,2019-09-25 04:00,17.7,,,,83,1017.4,1019.8,,
188,성산,2019-09-25 05:00,17.7,,,,83,1017.7,1020.1,,
188,성산,2019-09-25 06:00,17.9,,,,85,1017.9,1020.3,,
188,성산,2019-09-25 07:00,18.8,,,,84,1018.3,1020.7,0,
188,성산,2019-09-25 08:00,21,,,,76,1018.5,1020.9,.7,
188,성산,2019-09-25 09:00,22.7,,,,64,1018.9,1021.3,1,
188,성산,2019-09-25 10:00,23.6,,,,61,1019,1021.3,.8,
188,성산,2019-09-25 11:00,24.4,,,,55,1018.9,1021.2,1,
188,성산,2019-09-25 12:00,23.9,,,,57,1018.7,1021,1,
188,성산,2019-09-25 13:00,23.7,,,,63,1018.3,1020.6,.9,
188,성산,2019-09-25 14:00,23.2,,,,63,1017.9,1020.3,.9,
188,성산,2019-09-25 15:00,23.1,,,,65,1017.8,1020.2,.9,
188,성산,2019-09-25 16:00,22.8,,4,320,66,1018.1,1020.5,.8,
188,성산,2019-09-25 17:00,22.6,,4,340,65,1018.4,1020.8,1,
188,성산,2019-09-25 18:00,21.6,,3.1,340,71,1018.8,1021.2,.2,
188,성산,2019-09-25 19:00,21.1,,3,320,77,1019,1021.4,0,
188,성산,2019-09-25 20:00,21.9,,3,320,72,1019.5,1021.9,,
188,성산,2019-09-25 21:00,21.9,,2.7,340,75,1019.5,1021.9,,
188,성산,2019-09-25 22:00,22,,3.8,320,77,1019.7,1022.1,,
188,성산,2019-09-25 23:00,22.2,,3.6,320,77,1019.5,1021.9,,
188,성산,2019-09-26 00:00,22.1,,4.2,320,78,1019.2,1021.6,,
188,성산,2019-09-26 01:00,21.8,,3.4,360,77,1018.7,1021.1,,
188,성산,2019-09-26 02:00,21.9,,3.9,320,79,1018.4,1020.8,,
188,성산,2019-09-26 03:00,22.2,,3.7,340,78,1018.2,1020.6,,
188,성산,2019-09-26 04:00,22.2,,3.7,320,79,1018,1020.4,,
188,성산,2019-09-26 05:00,22.5,,4,320,79,1018.2,1020.6,,
188,성산,2019-09-26 06:00,22.7,0,3.7,20,81,1018.4,1020.8,,
188,성산,2019-09-26 07:00,22.9,,3.4,340,84,1018.7,1021.1,0,
188,성산,2019-09-26 08:00,23.5,,4.8,340,82,1019.2,1021.6,.3,
188,성산,2019-09-26 09:00,24.8,,5.3,20,76,1019.8,1022.1,.7,
188,성산,2019-09-26 10:00,25.7,,5,50,74,1019.9,1022.2,1,
188,성산,2019-09-26 11:00,26,,4.6,20,75,1019.7,1022,1,
188,성산,2019-09-26 12:00,26.1,,6.1,360,75,1019.5,1021.8,1,
188,성산,2019-09-26 13:00,25.9,,5.3,360,75,1019.2,1021.5,.9,
188,성산,2019-09-26 14:00,25.5,,4.3,360,77,1018.8,1021.1,.2,
188,성산,2019-09-26 15:00,25.3,,3.9,360,78,1018.6,1020.9,.1,
188,성산,2019-09-26 16:00,25.5,,4.1,360,75,1018.7,1021,.4,
188,성산,2019-09-26 17:00,24.5,,3.4,340,80,1018.9,1021.2,.3,
188,성산,2019-09-26 18:00,24.4,,3.7,340,79,1019,1021.3,0,
188,성산,2019-09-26 19:00,24.4,,3.6,360,83,1019.3,1021.6,0,
188,성산,2019-09-26 20:00,24.4,,3.9,360,82,1020,1022.3,,
188,성산,2019-09-26 21:00,24.4,,3.9,360,85,1020.1,1022.4,,
188,성산,2019-09-26 22:00,24.5,,5,360,83,1020,1022.3,,
188,성산,2019-09-26 23:00,24.3,,4.7,340,85,1019.7,1022,,
188,성산,2019-09-27 00:00,24.3,,4.5,340,84,1019.5,1021.8,,
188,성산,2019-09-27 01:00,24.4,,3.8,340,84,1019.2,1021.5,,
188,성산,2019-09-27 02:00,24.5,,3.8,360,83,1019,1021.3,,
188,성산,2019-09-27 03:00,24.5,,2.5,320,84,1018.5,1020.8,,
188,성산,2019-09-27 04:00,24.5,,2.3,340,86,1018.3,1020.6,,
188,성산,2019-09-27 05:00,24.2,,3.4,360,89,1018.5,1020.8,,
188,성산,2019-09-27 06:00,24.1,,2.4,340,88,1018.8,1021.1,,
188,성산,2019-09-27 07:00,23.6,.8,3.7,20,91,1018.9,1021.2,0,
188,성산,2019-09-27 08:00,23.8,.1,3.9,360,92,1019.2,1021.5,0,
188,성산,2019-09-27 09:00,24,.1,4.2,360,90,1019.5,1021.8,0,
188,성산,2019-09-27 10:00,24.9,0,3,360,90,1019.3,1021.6,0,
188,성산,2019-09-27 11:00,24.8,,3.6,360,89,1019.3,1021.6,0,
188,성산,2019-09-27 12:00,24.3,1.6,5.8,340,91,1018.6,1020.9,0,
188,성산,2019-09-27 13:00,24.1,16.8,2.9,20,95,1018,1020.3,0,
188,성산,2019-09-27 14:00,24.9,2.3,3,340,94,1017.7,1020,0,
188,성산,2019-09-27 15:00,24.8,.1,.4,0,92,1017.5,1019.8,0,
188,성산,2019-09-27 16:00,23.2,.8,2.8,200,94,1017.3,1019.7,0,
188,성산,2019-09-27 17:00,23.2,.2,3,250,94,1017.3,1019.7,0,
188,성산,2019-09-27 18:00,23,13.1,1.9,270,95,1017.3,1019.7,0,
188,성산,2019-09-27 19:00,22.6,24.2,2.7,20,96,1017.6,1020,0,
188,성산,2019-09-27 20:00,22.5,1.5,4.3,320,96,1017.9,1020.3,,
188,성산,2019-09-27 21:00,22.7,.4,3.1,290,95,1017.9,1020.3,,
188,성산,2019-09-27 22:00,22.9,.1,2,340,96,1018.2,1020.6,,
188,성산,2019-09-27 23:00,22.7,8.3,2.3,340,96,1018.1,1020.5,,
188,성산,2019-09-28 00:00,23,2.6,2.9,360,96,1016.9,1019.3,,
188,성산,2019-09-28 01:00,23.3,,3.1,360,95,1016.4,1018.7,,
188,성산,2019-09-28 02:00,23.6,,2,360,94,1016.6,1018.9,,
188,성산,2019-09-28 03:00,23.9,,2,320,95,1015.9,1018.2,,
188,성산,2019-09-28 04:00,24.1,,1.9,360,94,1015.5,1017.8,,
188,성산,2019-09-28 05:00,24.1,,1.9,340,94,1015.4,1017.7,,
188,성산,2019-09-28 06:00,24.1,,.3,0,95,1015.5,1017.8,,
188,성산,2019-09-28 07:00,24.6,,.4,0,95,1015.7,1018,.1,
188,성산,2019-09-28 08:00,25,,1.9,140,94,1015.7,1018,0,
188,성산,2019-09-28 09:00,26.5,,2.2,110,84,1015.9,1018.2,.7,
188,성산,2019-09-28 10:00,26.1,,2,140,88,1015.9,1018.2,.4,
188,성산,2019-09-28 11:00,26.7,,2,90,86,1015.7,1018,.1,
188,성산,2019-09-28 12:00,27.8,,2,70,82,1015.1,1017.4,1,
188,성산,2019-09-28 13:00,27.3,,2.9,50,82,1014.7,1017,.9,
188,성산,2019-09-28 14:00,27.2,,3.3,20,85,1014.3,1016.6,.6,
188,성산,2019-09-28 15:00,26.6,,2.9,360,84,1014.1,1016.4,.4,
188,성산,2019-09-28 16:00,24.8,5.8,3,50,93,1014,1016.3,.4,
188,성산,2019-09-28 17:00,24.8,2.3,1.1,250,94,1014.2,1016.5,0,
188,성산,2019-09-28 18:00,25,.5,.3,0,94,1014.4,1016.7,0,
188,성산,2019-09-28 19:00,24.4,,.7,230,95,1014.1,1016.4,0,
188,성산,2019-09-28 20:00,23.8,,.5,250,95,1014.9,1017.2,,
188,성산,2019-09-28 21:00,23.9,,.6,270,95,1015.2,1017.5,,
188,성산,2019-09-28 22:00,24,,1.2,230,95,1015.1,1017.4,,
188,성산,2019-09-28 23:00,24.1,0,1,250,96,1014.8,1017.1,,
188,성산,2019-09-29 00:00,24,0,1,250,96,1014.5,1016.8,,
188,성산,2019-09-29 01:00,24,,1.1,290,94,1014.6,1016.9,,
188,성산,2019-09-29 02:00,23.3,,1.9,290,95,1014.4,1016.7,,
188,성산,2019-09-29 03:00,23.5,,2.6,270,94,1013.9,1016.2,,
188,성산,2019-09-29 04:00,23.2,,1.4,340,94,1013.5,1015.8,,
188,성산,2019-09-29 05:00,23.5,,1.6,320,94,1013.9,1016.2,,
188,성산,2019-09-29 06:00,23.6,,.9,320,96,1014,1016.3,,
188,성산,2019-09-29 07:00,22.9,,1.2,320,93,1014.2,1016.5,0,
188,성산,2019-09-29 08:00,23.5,,1,20,94,1014.6,1016.9,0,
188,성산,2019-09-29 09:00,24.4,,1.3,340,88,1014.5,1016.8,.6,
188,성산,2019-09-29 10:00,26.2,,2,20,82,1015,1017.3,.9,
188,성산,2019-09-29 11:00,26.4,,2.9,50,79,1014.6,1016.9,1,
188,성산,2019-09-29 12:00,27.2,,2.9,50,79,1014.1,1016.4,1,
188,성산,2019-09-29 13:00,26.5,,3,20,83,1013.6,1015.9,.7,
188,성산,2019-09-29 14:00,26.6,,2.6,20,83,1013.2,1015.5,.1,
188,성산,2019-09-29 15:00,25.9,,2.1,340,86,1013,1015.3,.3,
188,성산,2019-09-29 16:00,24.7,.8,1.5,360,93,1012.9,1015.2,0,
188,성산,2019-09-29 17:00,24.2,1.1,.6,360,93,1013,1015.3,0,
188,성산,2019-09-29 18:00,24.1,.3,.7,320,93,1013.4,1015.7,0,
188,성산,2019-09-29 19:00,23.8,.2,.7,250,95,1013.5,1015.8,0,
188,성산,2019-09-29 20:00,23.7,.1,.6,270,95,1013.8,1016.1,,
188,성산,2019-09-29 21:00,23.4,,1.2,140,94,1014.1,1016.4,,
188,성산,2019-09-29 22:00,23,,1.1,230,94,1013.9,1016.2,,
188,성산,2019-09-29 23:00,23,,1.3,230,93,1014.1,1016.4,,
188,성산,2019-09-30 00:00,22.7,,1.2,250,94,1014.1,1016.4,,
188,성산,2019-09-30 01:00,22.7,,.3,0,95,1014,1016.3,,
188,성산,2019-09-30 02:00,22.4,,1.1,230,95,1013.7,1016.1,,
188,성산,2019-09-30 03:00,22.5,,1.4,230,94,1013.1,1015.5,,
188,성산,2019-09-30 04:00,22.1,,.9,270,94,1013.1,1015.5,,
188,성산,2019-09-30 05:00,21.9,,.8,250,93,1013.4,1015.8,,
188,성산,2019-09-30 06:00,21.8,,1.1,270,92,1013.3,1015.7,,
188,성산,2019-09-30 07:00,22.1,,1.2,290,86,1013.2,1015.6,0,
188,성산,2019-09-30 08:00,22.6,,.8,290,86,1013.8,1016.2,0,
188,성산,2019-09-30 09:00,24.9,,1.3,340,75,1014.6,1016.9,.5,
188,성산,2019-09-30 10:00,26.7,,1.1,360,72,1014.9,1017.2,.6,
188,성산,2019-09-30 11:00,26.1,,1.5,360,74,1014.9,1017.2,.5,
188,성산,2019-09-30 12:00,26.9,,2.3,50,77,1014.7,1017,.6,
188,성산,2019-09-30 13:00,25.8,,2.1,70,80,1014.2,1016.5,.3,
188,성산,2019-09-30 14:00,25.6,,2.1,110,81,1013.8,1016.1,.1,
188,성산,2019-09-30 15:00,25.5,,2.6,110,84,1014,1016.3,.1,
188,성산,2019-09-30 16:00,25.6,,1.7,110,84,1013.8,1016.1,0,
188,성산,2019-09-30 17:00,24.9,.1,2.2,140,89,1014.2,1016.5,0,
188,성산,2019-09-30 18:00,24.5,.8,1.5,140,93,1013.9,1016.2,0,
188,성산,2019-09-30 19:00,24.2,1,0,0,94,1014.2,1016.5,0,
188,성산,2019-09-30 20:00,24.1,.1,1.8,250,94,1014.4,1016.7,,
188,성산,2019-09-30 21:00,23.9,.2,1.4,200,95,1015.3,1017.6,,
188,성산,2019-09-30 22:00,22.5,1.7,1.5,250,92,1015.2,1017.6,,
188,성산,2019-09-30 23:00,22.6,,.7,340,92,1015.1,1017.5,,
188,성산,2019-10-01 00:00,22.6,,1,320,93,1014.6,1017,,
188,성산,2019-10-01 01:00,23.1,,.8,340,92,1014.5,1016.8,,
188,성산,2019-10-01 02:00,23.4,,.7,360,93,1014.3,1016.6,,
188,성산,2019-10-01 03:00,23.7,,.1,0,94,1014.3,1016.6,,
188,성산,2019-10-01 04:00,23.9,,.3,0,94,1013.9,1016.2,,
188,성산,2019-10-01 05:00,24.6,,2.7,110,93,1013.7,1016,,
188,성산,2019-10-01 06:00,24.6,,.9,50,90,1014.4,1016.7,,
188,성산,2019-10-01 07:00,24.6,,2.3,110,86,1014.9,1017.2,0,
188,성산,2019-10-01 08:00,25.2,,2.8,110,84,1015.2,1017.5,0,
188,성산,2019-10-01 09:00,25.6,,3.1,140,83,1015.4,1017.7,0,
188,성산,2019-10-01 10:00,25.7,,1.2,70,83,1015.7,1018,0,
188,성산,2019-10-01 11:00,25.3,,2.1,70,86,1016,1018.3,0,
188,성산,2019-10-01 12:00,25.2,,1.9,90,89,1016.1,1018.4,0,
188,성산,2019-10-01 13:00,24.8,.6,4.6,90,90,1016.4,1018.7,0,
188,성산,2019-10-01 14:00,24.7,.9,4.9,70,89,1016,1018.3,0,
188,성산,2019-10-01 15:00,24,1.9,5,50,92,1014.5,1016.8,0,
188,성산,2019-10-01 16:00,24.3,.1,4.9,360,84,1014.5,1016.8,0,
188,성산,2019-10-01 17:00,24.2,0,4.3,50,82,1015.1,1017.4,0,
188,성산,2019-10-01 18:00,23.8,.2,5.2,360,76,1014.6,1016.9,0,
188,성산,2019-10-01 19:00,23.4,0,6,360,80,1014.7,1017,0,
188,성산,2019-10-01 20:00,22.3,.9,4.4,340,83,1014.6,1017,,
188,성산,2019-10-01 21:00,22,1.5,4,360,87,1014.2,1016.6,,
188,성산,2019-10-01 22:00,21.2,7.5,3.3,340,92,1015.4,1017.8,,
188,성산,2019-10-01 23:00,20.8,9.8,4.6,320,93,1014.1,1016.5,,
188,성산,2019-10-02 00:00,21,5,4.2,340,92,1012.9,1015.3,,
188,성산,2019-10-02 01:00,22.1,4.3,5,340,93,1011.4,1013.8,,
188,성산,2019-10-02 02:00,21.6,21.1,3.7,320,94,1009.8,1012.2,,
188,성산,2019-10-02 03:00,24,35.6,6.4,20,95,1009,1011.3,,
188,성산,2019-10-02 04:00,24.6,10.9,8.4,340,92,1008.5,1010.8,,
188,성산,2019-10-02 05:00,25.2,.8,9.1,340,92,1007.8,1010.1,,
188,성산,2019-10-02 06:00,25.2,4.2,10.6,360,93,1006.9,1009.2,,
188,성산,2019-10-02 07:00,25.1,10.8,9,340,95,1005.7,1008,0,
188,성산,2019-10-02 08:00,24.4,29.6,8.2,340,95,1007.2,1009.5,0,
188,성산,2019-10-02 09:00,25.1,13.1,7.9,320,90,1006.3,1008.6,0,
188,성산,2019-10-02 10:00,25,.7,8.7,320,89,1006.1,1008.4,.2,
188,성산,2019-10-02 11:00,27.1,,5.7,320,86,1005.1,1007.4,.6,
188,성산,2019-10-02 12:00,27,,6.6,320,84,1004.2,1006.5,0,
188,성산,2019-10-02 13:00,25.5,.7,7.3,320,89,1002.6,1004.9,0,
188,성산,2019-10-02 14:00,25.3,9.3,7.2,320,87,1001.2,1003.5,.1,
188,성산,2019-10-02 15:00,25.7,,9.3,290,82,1000.2,1002.5,0,
188,성산,2019-10-02 16:00,24.4,.7,11.5,290,90,998.8,1001.1,0,
188,성산,2019-10-02 17:00,25.1,.6,12.6,290,85,997.8,1000.1,0,
188,성산,2019-10-02 18:00,24.6,.2,14.4,290,88,996.3,998.6,0,
188,성산,2019-10-02 19:00,24.6,0,10.5,290,89,996.3,998.6,0,
188,성산,2019-10-02 20:00,23.5,.3,10.1,320,91,995.9,998.2,,
188,성산,2019-10-02 21:00,23.5,0,9.8,320,91,996.5,998.8,,
188,성산,2019-10-02 22:00,23.8,,8.1,320,91,997.4,999.7,,
188,성산,2019-10-02 23:00,23.5,,9.3,340,92,997.4,999.7,,
188,성산,2019-10-03 00:00,23.4,,6.2,320,87,998.6,1000.9,,
188,성산,2019-10-03 01:00,23.1,,2.9,340,87,999.7,1002,,
188,성산,2019-10-03 02:00,23,,3.7,360,86,1000.6,1002.9,,
188,성산,2019-10-03 03:00,23.3,,3.1,320,83,1001.2,1003.5,,
188,성산,2019-10-03 04:00,23.8,,5.7,340,79,1001.8,1004.1,,
188,성산,2019-10-03 05:00,23.6,,5.6,340,79,1003.2,1005.5,,
188,성산,2019-10-03 06:00,22.7,,3.2,320,83,1004.1,1006.4,,
188,성산,2019-10-03 07:00,22.4,,5.5,360,82,1004.4,1006.7,0,
188,성산,2019-10-03 08:00,22.7,,6.8,360,81,1004.9,1007.2,.5,
188,성산,2019-10-03 09:00,23.4,,5.7,360,78,1005.9,1008.2,.4,
188,성산,2019-10-03 10:00,24.3,,5.3,360,74,1006.3,1008.6,.4,
188,성산,2019-10-03 11:00,25.8,,6.8,360,70,1006.6,1008.9,1,
188,성산,2019-10-03 12:00,24.7,,5.7,360,74,1007.2,1009.5,.9,
188,성산,2019-10-03 13:00,25.8,,5.2,360,73,1006.8,1009.1,.6,
188,성산,2019-10-03 14:00,24.7,,5.4,360,74,1006.8,1009.1,.8,
188,성산,2019-10-03 15:00,25.4,,6.1,360,70,1006.9,1009.2,.8,
188,성산,2019-10-03 16:00,25.2,,5.4,340,71,1007.1,1009.4,1,
188,성산,2019-10-03 17:00,24.7,,4.3,340,72,1007.5,1009.8,1,
188,성산,2019-10-03 18:00,23.3,,3.3,340,76,1007.9,1010.2,.9,
188,성산,2019-10-03 19:00,22.6,,3,340,79,1008.4,1010.7,0,
188,성산,2019-10-03 20:00,22.4,,4,360,79,1008.8,1011.1,,
188,성산,2019-10-03 21:00,22,,3.6,360,78,1009.4,1011.7,,
188,성산,2019-10-03 22:00,21.8,,3,340,73,1009.5,1011.9,,
188,성산,2019-10-03 23:00,21.8,,4,20,71,1009.6,1012,,
188,성산,2019-10-04 00:00,21.6,,4.2,340,76,1009.6,1012,,
188,성산,2019-10-04 01:00,21.4,,.9,20,76,1010,1012.4,,
188,성산,2019-10-04 02:00,19.5,,1.1,20,83,1009.7,1012.1,,
188,성산,2019-10-04 03:00,19.7,,.7,320,84,1009.6,1012,,
188,성산,2019-10-04 04:00,21.4,,1.5,50,79,1009.2,1011.6,,
188,성산,2019-10-04 05:00,21.1,,1.7,20,79,1009.5,1011.9,,
